0.0666667,3.08824,1.87401,0.564159,-2.5456,0.219377,-3.97727,0.943921,-1.95527,1.93002,0.507857,0.948503,-0.794089,-0.313456
0.266667,2.0751,1.39751,-0.269342,-2.7326,0.149177,-4.54529,0.276406,-1.20166,3.01528,0.208799,1.05283,-0.635809,-0.0811282
0.466667,1.94613,0.599916,1.74326,-2.31748,0.212907,-2.07447,0.905523,-0.448916,2.85973,-2.51559,-0.214186,-1.19399,-0.829378
0.666667,1.00428,1.41391,0.04131,-1.91239,0.183046,0.818074,0.256984,-0.421195,1.43687,-1.7351,0.272786,-0.992755,-0.818506
0.866667,-0.402921,0.47314,0.782105,-0.0436045,1.20475,-1.43101,0.0309206,-0.492063,0.424908,-2.56974,0.476668,-0.942226,-1.50322
1.06667,0.574547,-0.163335,0.335963,0.10119,0.284793,-0.123199,-1.67622,-0.462741,0.55618,0.627045,-0.615371,-1.29699,-2.04864
1.26667,1.48203,0.249725,-0.337536,-1.61633,0.35432,2.55406,-0.390234,-0.881476,-0.167975,0.379469,0.658669,-0.937592,-2.45523
1.46667,1.24197,-0.358604,1.10111,-1.21431,0.733939,3.85057,-0.142199,-1.13656,0.0452822,0.850598,0.850961,-0.193948,-2.35238
1.66667,0.9243,-0.439383,-0.615777,-1.63707,0.467503,3.38111,-0.0540868,-0.844379,-0.515137,1.48101,0.170626,-0.255634,-1.39596
1.86667,0.175431,-1.25724,-0.419562,0.331255,0.810294,-0.391674,-0.450697,-0.0985921,-1.29653,0.362116,-0.0300682,-0.632651,0.124357
2.06667,0.625013,-1.4212,-0.347878,0.227608,0.78036,-1.17369,-0.44006,-0.253032,-1.55617,0.00703565,0.544924,-0.0196259,0.585183
2.26667,0.85337,-0.847823,0.0839285,-0.0182116,0.73574,-1.17955,-0.353242,-0.241144,-1.46158,0.724174,0.18473,-0.0279543,-0.24927
2.46667,1.24492,-0.663427,0.0641123,0.0191365,0.0524487,-0.512624,-0.534672,-0.0092761,-1.08735,0.488103,0.357156,-0.324526,-0.7012
2.66667,0.874904,-0.451695,-0.23676,-0.223269,0.450902,0.478815,-0.578283,-0.113261,-0.345085,0.734437,-0.256441,0.159979,0.34576
2.86667,1.01127,-0.282479,-0.172614,-0.0592629,0.584245,-0.654907,-0.839271,-0.176459,-0.27445,0.649557,-0.117761,0.0350113,0.405942
3.06667,0.0620118,-0.472783,0.108522,0.576269,0.0729757,-0.732296,-1.70289,0.466714,-0.283253,0.287684,-0.887844,0.0948605,1.239
3.26667,-0.0355805,-0.565092,0.530291,-0.27156,-0.377715,-0.0214796,-2.04626,-0.269772,-1.52657,0.661674,-0.57216,0.442516,0.26937
3.46667,-0.0245836,-0.565472,-0.536865,-0.828868,-0.116252,-0.279719,-0.548892,-0.308441,-1.25551,1.12003,-0.333981,0.0954248,0.160599
3.66667,-0.365636,-0.311346,0.084901,-1.06809,-0.261571,-0.573346,-1.17089,-0.576581,-1.65071,1.45299,0.0283987,-0.0129861,0.256409
3.86667,0.520969,-0.431863,-0.605582,-0.661567,0.338792,-1.27001,-0.698405,-0.519443,-1.54091,1.12627,0.20829,-1.02769,0.515333
4.06667,2.35946,-0.607223,-0.449832,-0.58065,-0.306896,0.0535901,-0.916776,-0.440223,0.0563477,0.811702,-0.356509,-0.240665,0.419743
4.26667,1.9026,-0.637599,0.507956,-1.1005,0.374138,0.565894,0.197691,-0.322202,-0.338346,0.0548883,-0.0597977,-0.795742,0.0326889
4.46667,1.02965,-0.714366,-0.586937,-0.384237,2.061,-0.396283,-0.0974533,-0.0889633,-0.322269,0.303775,-0.0400488,-0.622475,-0.491956
4.66667,0.621797,-0.533273,0.044986,-1.01957,1.06137,-0.0826058,-0.497131,0.0271243,-0.311328,0.229261,-0.268757,-0.72703,-0.50989
4.86667,0.180767,-0.513917,0.825081,-0.517939,0.603787,0.389448,-0.598461,0.375238,-0.476235,0.0746414,-0.903648,-0.573404,-0.766109
5.06667,0.463731,-0.897907,0.712486,-0.465213,0.477121,0.0685535,-0.226656,0.324776,-0.433737,-0.204163,-0.749793,-0.162261,-0.766663
5.26667,1.52999,-0.552243,-0.0174984,-0.0611379,1.12957,0.110581,-0.623529,-0.155992,-0.61226,0.302405,-0.198889,-0.615715,-0.640508
5.46667,1.18599,-0.575932,-0.275688,-1.26714,1.49869,0.0961839,0.513211,-0.513881,-0.962236,-0.00723073,0.252977,-0.00655707,-1.07686
5.66667,1.69943,-0.301029,-0.369121,-0.0221433,0.585453,0.607285,-0.198365,-0.711947,-1.21958,0.0390426,0.322352,-0.645994,-1.3962
5.86667,3.66416,-0.293979,-0.265515,0.360088,-0.708779,0.549371,-0.399238,-0.75553,-0.73678,-0.0660856,-0.0972615,-1.14356,-1.74064
6.06667,3.42919,-0.171673,-0.665336,-0.134826,-0.524266,0.567883,-0.56936,-0.604335,-0.932148,0.131239,0.702732,-0.282612,-1.16876
6.26667,2.19292,-0.0358337,1.33942,-1.70924,-0.747956,0.0942703,0.019501,-0.493403,-1.79975,-0.379765,-0.0936566,-0.159007,-0.87038
6.46667,1.30725,0.183712,0.564016,-0.428841,0.109796,-0.152378,0.464881,-0.92569,-1.57616,-0.394432,0.647471,-0.919402,-0.602924
6.66667,1.61237,-0.138372,0.702293,0.112358,-0.611153,1.3542,-0.359189,-1.11697,-0.887204,-0.57119,0.443391,-0.692213,-0.0520705
6.86667,-0.189118,-0.0275837,1.25477,-1.08794,0.26211,0.881149,0.00448919,-0.805712,-1.22987,-0.173415,0.36686,-0.0371297,-0.00549856
7.06667,0.00196909,-0.0906095,-0.114394,0.186537,-0.207856,0.542556,0.721112,0.168699,-0.894532,-0.488209,-0.626738,-0.473499,-0.856278
7.26667,-0.695515,0.588519,0.0559557,-0.601979,-0.363376,0.198175,0.49793,-0.517549,-1.11976,0.596086,-0.070139,-1.00289,0.0711589
7.46667,-1.08711,0.768111,0.238449,-1.36709,0.606714,0.435189,0.356346,0.34965,-1.61024,0.454365,0.00281274,-0.543612,1.3471
7.66667,-0.772754,0.475648,-0.202235,0.545756,0.557901,0.529769,0.754839,0.342533,-1.01761,-0.617304,-0.817184,0.586045,0.48091
7.86667,0.0732387,0.0483098,0.527328,0.364499,0.437396,0.442832,0.494134,0.320527,-1.07523,-0.210671,-0.814368,0.338791,0.130659
8.06667,0.0410845,0.701679,-0.276388,-0.0616567,0.8488,0.814178,0.365825,0.501208,-0.981631,1.09158,-0.850534,-0.160193,1.01231
8.26667,0.209197,0.0886709,-0.188055,0.221287,0.0236984,0.60758,-0.299028,-0.683073,-0.837629,0.363487,-0.189097,0.185526,0.213092
8.46667,-0.231276,0.126603,-0.075637,-0.396109,0.173002,-0.772601,0.0557201,-1.59817,-1.11056,-0.339237,0.20442,-0.159693,-0.251803
8.66667,-0.690246,0.197494,0.67371,-0.89376,0.17195,0.0443217,0.510318,-0.649963,-1.28444,0.0150267,-0.374005,0.250266,0.537225
8.86667,-0.773708,0.408354,0.820457,-0.30576,0.344135,0.122185,0.49685,-0.0652726,-1.5442,-1.19255,-0.291398,0.0188432,-0.119219
9.06667,-0.578889,0.632716,0.088829,-1.27288,0.241828,-0.868678,0.0529832,-1.0555,-1.56588,0.090334,-0.16552,-0.107565,-0.327672
9.26667,-0.881583,0.803355,0.140192,-0.851603,0.349401,0.0783286,-0.124409,-1.02341,-1.62059,0.311726,-0.190666,-0.112658,-0.287485
9.46667,-0.336004,1.2392,0.232571,-0.513514,-0.34294,-0.0413934,-0.544322,-0.235899,-0.996415,-0.805362,-0.504233,0.182678,-1.4846
9.66667,0.346101,0.942864,-1.40938,-0.637873,-0.620695,-1.27485,-0.191705,0.136779,-0.974046,-0.377156,-0.789127,-0.0985968,-1.77121
9.86667,0.260548,0.860256,-1.14532,-1.0215,-0.994631,-0.0600999,-0.476107,0.0325674,-1.43389,0.680857,-1.13357,-0.567367,-2.1747
10.0667,0.0295679,0.755967,-0.850632,-0.259306,-1.42217,-1.04966,-0.850043,-0.418604,-1.65164,0.520249,-1.08482,-0.373064,-1.90786
10.2667,-0.357948,0.352677,0.386338,0.203616,-0.749568,-0.938865,-1.27654,-0.0958443,-1.33418,0.139767,-1.24593,-0.274482,-1.59486
10.4667,-0.581925,0.545759,1.67817,0.275827,-0.23599,0.419408,-0.794713,0.308241,-1.30867,-0.348917,-0.602394,-0.234909,-1.03526
10.6667,-0.836139,0.740145,-0.0155592,0.0277455,0.552222,-0.504429,-1.00974,0.352851,-1.6593,0.0324794,-1.1584,-0.712798,-1.03081
10.8667,-1.20173,0.364386,-1.45051,-0.142822,0.548847,0.493965,-0.143169,0.0291433,-1.84242,-0.975271,-1.13485,-0.796621,-1.33188
11.0667,-0.719638,0.371263,-0.525445,0.242793,0.339737,-0.20484,0.480786,-0.484832,-1.21713,-2.16187,-0.70247,-0.880645,-0.890343
11.2667,-0.396833,0.534348,-0.272155,0.112027,0.573449,-0.361139,-0.627148,-0.0406988,1.4927,-0.509906,-0.683859,-0.522241,-0.753398
11.4667,0.262525,0.629706,-0.0726813,-0.492824,0.108461,-0.190117,-0.740991,-0.171952,1.81852,-0.228739,-0.972001,-0.748403,-0.479103
11.6667,0.249557,0.930982,-0.467057,-0.394906,-0.106233,0.0977371,-0.384135,-0.123977,1.58928,0.374849,-1.13487,-0.752437,-0.318175
11.8667,0.801157,0.894007,-0.0567306,-0.58098,-0.775695,0.501141,-0.586147,-0.781835,4.37046,-0.159464,-0.623024,-1.24511,0.167315
